realtime_start,value,date,realtime_end
2019-12-06,2090,2009-01-01,2019-12-06
2019-12-06,2225,2010-01-01,2019-12-06
2019-12-06,2359,2011-01-01,2019-12-06
2019-12-06,2477,2012-01-01,2019-12-06
2019-12-06,2558,2013-01-01,2019-12-06
2019-12-06,2640,2014-01-01,2019-12-06
2019-12-06,2678,2015-01-01,2019-12-06
