realtime_start,value,date,realtime_end
2019-12-06,2707,2009-01-01,2019-12-06
2019-12-06,2888,2010-01-01,2019-12-06
2019-12-06,2941,2011-01-01,2019-12-06
2019-12-06,3078,2012-01-01,2019-12-06
2019-12-06,3166,2013-01-01,2019-12-06
2019-12-06,3273,2014-01-01,2019-12-06
2019-12-06,3439,2015-01-01,2019-12-06
2019-12-06,3509,2016-01-01,2019-12-06
2019-12-06,3654,2017-01-01,2019-12-06
