realtime_start,value,date,realtime_end
2019-12-06,422638,2009-01-01,2019-12-06
2019-12-06,407929,2010-01-01,2019-12-06
2019-12-06,393342,2011-01-01,2019-12-06
2019-12-06,390155,2012-01-01,2019-12-06
2019-12-06,383281,2013-01-01,2019-12-06
2019-12-06,384653,2014-01-01,2019-12-06
2019-12-06,391465,2015-01-01,2019-12-06
2019-12-06,422379,2016-01-01,2019-12-06
2019-12-06,450199,2017-01-01,2019-12-06
