realtime_start,value,date,realtime_end
2019-12-06,82294,2009-01-01,2019-12-06
2019-12-06,81454,2010-01-01,2019-12-06
2019-12-06,82174,2011-01-01,2019-12-06
2019-12-06,81763,2012-01-01,2019-12-06
2019-12-06,87378,2013-01-01,2019-12-06
2019-12-06,83598,2014-01-01,2019-12-06
2019-12-06,85065,2015-01-01,2019-12-06
2019-12-06,89450,2016-01-01,2019-12-06
2019-12-06,95748,2017-01-01,2019-12-06
